Heaven/Earth 0=Heaven; 1=Earth,Condition: 1= In Play; 2=Out of play; 3=leading; 4=trailing,Number Requested,"X: 1=Left most column, counting to the right to max of 2 or 3","Y: 1 equals top row (i.e., out of play heavenly bead), counting downwards to 7. ",Correct on Search task? Trials weith incorrect search responses were excluded from analysis,RT,Abacus entered: Only relevent to dual task,Correct on Abacus: only relevent to dual task,"Number of columns: occasionally you will see 0s in this column, this means the participant was in a pilot version with 4 columns and should be excluded. ",Subject Number: Assigned when extracted from .mat instead of alpha numeric number to make some things in life easier,<3Std Dev: removing outliers (2s). Calculated in linear space. Needs to be redone in log space,Inout or Leading trailing trial,Subject ID,One/Two conditions,Order,Subj ID across Experiments for within subject analysis of order
0,2,831,2,1,1,1.7203276,0,0,3,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,3,48,1,7,1,1.0453126,0,0,3,202,1,leading/trailing, 2365asSingle1st.mat ,2,1,2365
0,4,90,2,1,1,1.7793302,0,0,2,202,1,leading/trailing, 2365asSingle1st.mat ,2,1,2365
1,3,9,1,7,1,1.9743865,0,0,2,202,1,leading/trailing, 2365asSingle1st.mat ,2,1,2365
1,1,68,1,3,1,1.0588753,0,0,2,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,1,888,2,4,1,1.6986898,0,0,3,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,1,64,2,3,1,0.89913424,0,0,2,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
0,2,637,2,1,1,4.6607829,0,0,3,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,1,544,2,3,1,2.4714053,0,0,3,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
0,1,45,2,2,1,1.8883243,0,0,2,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,4,210,3,5,1,1.0451462,0,0,3,202,1,leading/trailing, 2365asSingle1st.mat ,2,1,2365
0,4,740,3,1,1,1.5444897,0,0,3,202,1,leading/trailing, 2365asSingle1st.mat ,2,1,2365
1,3,5,1,6,1,1.3700553,0,0,2,202,1,leading/trailing, 2365asSingle1st.mat ,2,1,2365
1,2,77,2,6,1,0.92433047,0,0,2,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,1,567,3,3,1,0.90631195,0,0,3,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
0,3,6,1,1,1,1.4360406,0,0,2,202,1,leading/trailing, 2365asSingle1st.mat ,2,1,2365
0,1,953,2,2,1,1.048417,0,0,3,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,2,753,2,7,1,1.2663018,0,0,3,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,2,80,2,6,1,1.276833,0,0,2,202,1,IN/Out, 2365asSingle1st.mat ,2,1,2365
1,2,314,2,5,1,4.6939192,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,59,1,6,1,1.888455,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,822,2,6,1,1.516611,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,4,30,2,1,1,1.0255913,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,8,1,5,1,0.88358408,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,9,1,5,1,1.0500582,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,9,1,6,1,1.282139,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,3,89,1,1,1,5.2448384,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,4,540,3,1,1,1.0494988,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,2,19,1,1,1,0.93095967,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,94,1,5,1,1.4639221,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,10,1,3,1,1.0384013,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,20,2,6,1,1.040697,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,3,1,4,1,0.97097294,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,62,2,3,1,1.0697261,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,22,1,5,1,0.99142011,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,12,2,7,1,0.86562455,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,68,1,5,1,0.93444397,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,1,25,2,2,1,0.90728785,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,1,65,1,2,1,0.87161047,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,1,18,2,3,1,0.80625163,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,1,433,1,4,1,1.5412647,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,410,3,6,1,1.4028125,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,21,1,4,1,0.81357447,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,3,8,1,1,1,2.45115,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,27,1,6,1,1.3595388,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,50,2,6,1,0.71318835,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,912,2,6,1,1.0494423,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,4,730,3,1,1,1.0459714,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,26,1,4,1,2.0848387,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,2,262,3,1,0,1.0990267,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,89,1,7,1,2.5301669,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,310,3,7,1,2.003822,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,60,2,7,1,1.2694435,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,6,2,3,1,1.569478,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,1,93,1,3,1,0.93452614,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,4,10,2,1,1,1.3336265,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,38,2,3,1,1.1811207,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,61,2,6,1,1.3386116,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,710,3,4,1,1.1077516,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,137,3,6,1,1.1944941,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,45,2,5,1,1.0812353,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,1,437,2,3,1,0.9215014,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,1,699,1,2,1,2.1582256,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,50,2,6,1,1.2262726,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,15,1,7,1,1.1259919,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,60,2,4,1,0.77582898,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,327,1,3,1,0.79853813,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,3,61,1,1,1,2.5090297,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,2,412,2,1,1,0.7679166,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,60,2,5,1,1.3225412,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,2,432,2,1,1,0.93059978,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,4,890,3,1,1,2.47895,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,69,1,6,1,1.999299,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,837,2,4,1,1.0756596,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,5,1,5,1,1.3186042,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,506,3,3,1,1.4959089,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,6,1,4,1,1.2700405,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,338,3,7,1,1.1518191,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,1,616,1,2,1,1.6067285,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,524,1,4,1,1.3943698,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,70,2,4,1,1.3559376,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,26,2,6,1,1.7339172,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,2,582,3,1,1,1.2046826,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,4,30,2,1,1,1.6194571,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,52,2,3,1,0.69261291,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,81,1,6,1,2.6311768,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,3,8,1,1,0,1.009266,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,42,1,3,1,1.6087645,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,855,2,6,1,1.1067953,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,1,32,1,4,1,0.8357009,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,36,2,7,1,1.1855972,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,790,3,6,1,1.2400106,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,10,2,5,1,0.82974599,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,980,3,7,1,0.88392752,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,59,2,4,1,0.98736933,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,3,4,1,1,1,1.0284065,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,4,80,2,1,1,1.1539016,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,6,1,6,1,1.205869,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,770,3,7,1,1.0693757,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,37,1,6,1,0.96229814,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,6,1,6,1,1.0403196,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,4,910,3,1,1,0.95220994,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,10,1,5,1,1.0841748,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,28,1,7,1,1.9675953,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,106,1,3,1,0.8077762,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,230,3,7,1,1.188848,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,249,3,3,1,0.87401666,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,20,2,5,1,1.009007,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,562,3,4,1,0.82517456,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,740,3,5,1,1.0513671,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,3,43,1,4,1,1.7558666,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,7,1,4,1,2.170152,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,50,2,7,1,1.2293758,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,260,3,4,1,0.79284629,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,78,2,7,1,0.88076673,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,71,2,7,1,1.1970874,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,1,61,1,2,1,1.2538364,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,1,1,5,1,1.1770226,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,170,3,4,1,0.89307814,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,62,1,7,1,1.3947973,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,70,2,7,1,1.1328849,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,250,3,4,1,0.72259346,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,2,46,1,1,1,0.94914562,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,89,1,7,1,0.85005951,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,3,6,1,1,0,1.3439495,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,3,21,1,1,0,5.592607,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,382,3,4,1,2.1372216,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,1,401,3,3,1,1.4222921,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,1,97,2,2,1,1.3746034,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,2,8,1,1,1,2.9962807,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,2,1,6,1,1.3055187,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,2,38,1,1,1,2.3410105,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,1,399,2,2,1,0.97293212,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,84,1,7,1,1.1996326,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,3,31,1,1,1,1.3727531,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,29,2,5,1,1.1027172,0,0,2,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,2,1,7,1,1.1990107,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,310,3,5,1,1.1722544,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,193,3,5,1,0.85600106,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
0,1,886,1,2,1,2.3056648,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,2,134,1,6,1,2.4402863,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,3,9,1,4,1,1.5009499,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,1,290,2,4,1,0.80236948,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,320,3,7,1,0.84131821,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,2,864,2,7,1,1.6779301,0,0,3,203,1,IN/Out, 2367laSingle1stnew.mat ,2,1,2367
1,4,790,3,7,1,1.0908078,0,0,3,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
1,4,10,2,7,1,0.89721547,0,0,2,203,1,leading/trailing, 2367laSingle1stnew.mat ,2,1,2367
0,2,2,2,1,1,5.9793805,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,2,340,1,1,1,3.7436621,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,2,811,2,1,1,2.974176,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,81,1,3,1,2.1833734,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,1,1,4,1,1.8817685,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,50,2,7,1,2.8353088,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,2,63,2,1,1,2.9614881,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,2,918,2,5,1,2.5616631,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,96,1,6,1,1.7554005,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,4,930,3,1,1,2.2978883,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,4,50,2,1,1,1.6001707,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,2,813,3,1,1,1.5626408,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,4,80,2,5,1,1.6480585,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,440,3,5,1,1.21629,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,310,3,6,1,1.3389601,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,3,26,1,7,1,2.4234696,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,3,9,1,6,1,2.4962952,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,530,3,4,1,2.4324884,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,2,86,2,5,1,5.0466059,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,2,88,1,7,1,2.4086377,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,3,29,1,1,1,4.2183483,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,1,373,2,2,1,1.7753273,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,36,2,3,1,1.298074,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,4,590,3,4,1,1.2513305,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,740,3,7,1,1.4678106,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,3,71,1,5,1,2.1555079,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,4,50,2,1,1,3.4405888,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,1,649,2,6,1,2.7571752,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,2,466,2,6,1,1.7702744,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,31,1,7,1,1.3794725,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,70,2,4,1,0.99332364,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,3,19,1,5,1,1.9177677,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,2,40,2,4,1,1.3011876,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,365,1,5,1,1.1806877,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,4,830,3,1,1,2.8657685,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,1,95,2,2,1,0.93662263,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,710,1,4,1,1.9431188,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,449,3,6,1,1.9400418,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,83,2,5,1,1.3296068,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,2,1,7,1,1.9895916,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,1,69,1,2,1,1.3541957,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,4,720,3,1,1,2.2861633,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,3,29,1,4,1,1.2904601,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,2,333,1,7,1,1.9385625,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,4,40,2,5,1,1.1843141,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,1,444,3,5,1,1.0758831,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,4,580,3,4,1,1.6875816,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,10,2,5,1,0.95925706,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,20,2,5,1,1.0826583,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,2,996,3,5,1,2.6672523,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,4,50,2,7,1,1.6262184,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,1,693,3,5,1,1.069773,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,6,1,4,1,1.566606,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,40,2,4,1,1.5403853,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,2,501,1,7,1,2.3945946,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,4,90,2,1,1,3.4030281,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,2,74,1,6,1,1.2973743,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,3,1,4,1,0.96987087,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,1,48,1,6,1,0.82630774,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,1,1,4,1,0.75732597,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,1,808,1,5,1,0.76375189,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,3,1,4,1,1.1372157,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,3,89,1,7,1,1.1289482,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,3,95,1,1,1,2.3599879,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,1,98,2,5,1,1.1549495,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,2,523,2,7,1,2.0134762,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,39,2,6,1,1.6092218,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,3,6,1,1,1,1.5643779,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,30,2,7,1,2.4159206,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,3,93,1,4,1,1.5215864,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,440,3,4,1,1.0862958,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,3,6,1,4,1,0.71199243,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,2,95,2,5,1,0.86542263,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,2,21,2,1,1,1.7473787,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,231,1,4,1,1.0801669,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,21,1,7,1,2.2897883,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,1,43,2,4,1,1.0242772,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,97,1,6,1,0.9144664,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,1,59,1,2,1,2.6100512,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,4,450,3,1,1,0.78563157,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,1,36,2,2,1,0.79152268,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,2,83,2,7,1,2.5646934,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,2,89,1,7,1,1.5834729,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,4,630,3,7,1,1.0040589,0,0,3,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,2,68,2,7,1,1.4881487,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,3,8,1,6,1,2.095839,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,4,10,2,4,1,1.0227917,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
0,2,1,2,1,1,2.4492073,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,1,936,1,5,1,1.3931717,0,0,3,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
1,2,79,1,7,1,1.3484015,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
0,3,7,1,1,1,1.9542073,0,0,2,204,1,leading/trailing, 2368dsSingle1st.mat ,2,1,2368
1,1,27,1,3,1,2.045083,0,0,2,204,1,IN/Out, 2368dsSingle1st.mat ,2,1,2368
